id;geometry
596;POLYGON ((577310.2822795175 5828163.154993825, 577279.4423454197 5828156.013838373, 577284.8777298996 5828151.5939588295, 577310.2822795175 5828163.154993825))
597;POLYGON ((577082.1717637677 5827696.346184459, 577151.3122128311 5827719.533083809, 577083.6428079039 5827709.174968425, 577082.1717637677 5827696.346184459))
598;POLYGON ((577446.2450171732 5828028.296701468, 577444.5792604504 5828024.398571198, 577445.9589271353 5828015.575567774, 577446.2450171732 5828028.296701468))
599;POLYGON ((577086.6867529185 5828227.220320102, 577086.3558999302 5828241.745152556, 577080.2069522757 5828241.603608926, 577086.6867529185 5828227.220320102))
600;POLYGON ((577224.8576916165 5827891.271359767, 577221.9747174492 5827885.976217014, 577228.9598103549 5827879.110882418, 577224.8576916165 5827891.271359767))
601;POLYGON ((576993.3408289133 5827564.464320805, 577046.4765420542 5827557.380593811, 577046.7314593244 5827558.830942219, 576993.3408289133 5827564.464320805))
602;POLYGON ((577244.9396774814 5828335.057914292, 577267.4682591355 5828303.9732398065, 577313.7166616685 5828308.688073803, 577244.9396774814 5828335.057914292))
603;POLYGON ((577223.7674030077 5827584.845296038, 577224.2265578172 5827588.802146221, 577219.77643627 5827587.864006331, 577223.7674030077 5827584.845296038))
604;POLYGON ((577048.9677852845 5827438.509466079, 577049.307465022 5827444.467018733, 577039.9422826604 5827443.696298555, 577048.9677852845 5827438.509466079))
605;POLYGON ((577244.9104427344 5827739.280438645, 577238.0449652871 5827735.567185357, 577245.8945179739 5827737.4602725785, 577244.9104427344 5827739.280438645))
606;POLYGON ((577075.4422375571 5827733.388403399, 577062.7023390301 5827766.197087762, 577051.2822853419 5827767.741417414, 577075.4422375571 5827733.388403399))
607;POLYGON ((577076.795125967 5828043.102199706, 577103.2887826955 5828065.560165969, 577070.2114073138 5828066.206342674, 577076.795125967 5828043.102199706))
608;POLYGON ((577206.3488235517 5827897.733762962, 577172.836844906 5827863.204337884, 577209.6173082973 5827890.687279656, 577206.3488235517 5827897.733762962))
609;POLYGON ((577045.6660391797 5828066.253021995, 577048.4325452829 5828069.534211975, 577049.5539630478 5828082.190594881, 577045.6660391797 5828066.253021995))
610;POLYGON ((577070.503257575 5827774.608731127, 577095.1855435278 5827784.009942116, 577089.0838372674 5827787.70748202, 577070.503257575 5827774.608731127))
611;POLYGON ((577320.6583192834 5828142.347427017, 577312.2886812657 5828158.80325408, 577293.3664381362 5828139.167447707, 577320.6583192834 5828142.347427017))
612;POLYGON ((577175.9935588127 5828218.695431126, 577182.5404632116 5828206.516195307, 577185.9814946698 5828214.258375377, 577175.9935588127 5828218.695431126))
613;POLYGON ((577325.7634531977 5828297.864406364, 577324.1937115047 5828296.459976807, 577329.9800575263 5828289.976338245, 577325.7634531977 5828297.864406364))
614;POLYGON ((577252.1063889409 5827764.938643548, 577249.5362782072 5827765.087136321, 577246.2961046534 5827760.051623314, 577252.1063889409 5827764.938643548))
615;POLYGON ((577338.6609042925 5827919.686010993, 577337.1991669022 5827917.014969854, 577353.8537498617 5827907.910898319, 577338.6609042925 5827919.686010993))
616;POLYGON ((576965.8019445055 5827825.015237658, 576967.8432100245 5827818.760223406, 576969.1617999598 5827826.001849266, 576965.8019445055 5827825.015237658))
617;POLYGON ((577459.3267168691 5827743.765863164, 577454.8584659661 5827731.59033286, 577460.0040854323 5827695.491379354, 577459.3267168691 5827743.765863164))
618;POLYGON ((577164.967262636 5827901.619145816, 577160.7002592514 5827898.970600547, 577157.7151285955 5827895.374378032, 577164.967262636 5827901.619145816))
619;POLYGON ((577172.836844906 5827863.204337884, 577203.3504382364 5827865.399836174, 577209.6173082973 5827890.687279656, 577172.836844906 5827863.204337884))
620;POLYGON ((576981.2493579637 5827569.892202601, 576986.6131728012 5827576.485200419, 576967.7234939589 5827571.325676884, 576981.2493579637 5827569.892202601))
621;POLYGON ((577221.9950921473 5827892.829920264, 577217.3436401454 5827892.2167978585, 577219.1046387911 5827887.532935586, 577221.9950921473 5827892.829920264))
622;POLYGON ((577428.9216006966 5827604.302539915, 577419.5138335589 5827606.667833991, 577405.3869118434 5827561.362959527, 577428.9216006966 5827604.302539915))
623;POLYGON ((577020.1420112347 5828300.211490305, 577061.803036937 5828320.038061773, 577071.6495943898 5828328.404133234, 577020.1420112347 5828300.211490305))
624;POLYGON ((576870.8328503717 5827743.326034558, 576940.4068974663 5827743.297641981, 576871.7750557065 5827747.601963728, 576870.8328503717 5827743.326034558))
625;POLYGON ((577223.7674030077 5827584.845296038, 577219.77643627 5827587.864006331, 577175.9159573789 5827559.790806051, 577223.7674030077 5827584.845296038))
626;POLYGON ((577147.6948190226 5828120.587700813, 577182.9845761121 5828150.972991609, 577177.9892257074 5828153.274941701, 577147.6948190226 5828120.587700813))
627;POLYGON ((577085.5188090777 5827604.023097818, 577083.9705057888 5827596.088362883, 577121.1527221801 5827562.230311179, 577085.5188090777 5827604.023097818))
628;POLYGON ((577048.1686790144 5827450.933994538, 577057.0173498648 5827469.854853094, 577044.9132073183 5827472.999341824, 577048.1686790144 5827450.933994538))
629;POLYGON ((577025.7574180103 5827958.71042825, 577030.2832334269 5827963.421174167, 577025.7135302091 5827980.827443946, 577025.7574180103 5827958.71042825))
630;POLYGON ((577199.8560665936 5828185.083757861, 577174.683663503 5828172.114014439, 577185.9261103459 5828157.316574594, 577199.8560665936 5828185.083757861))
631;POLYGON ((577088.102297316 5828005.742818254, 577086.0746240389 5827986.552516039, 577116.8035073022 5827967.767984336, 577088.102297316 5828005.742818254))
632;POLYGON ((577407.9391257853 5827754.766737136, 577406.7118711986 5827749.696256697, 577410.7924962507 5827748.715108878, 577407.9391257853 5827754.766737136))
633;POLYGON ((577468.3118675301 5827902.181554594, 577461.9247285868 5827914.896993404, 577430.9329607858 5827893.311443913, 577468.3118675301 5827902.181554594))
634;POLYGON ((577071.4453588983 5828274.374918955, 577076.5419325726 5828269.08167055, 577074.1468176553 5828275.32984785, 577071.4453588983 5828274.374918955))
635;POLYGON ((577185.9261103459 5828157.316574594, 577174.683663503 5828172.114014439, 577180.9307648416 5828159.618521655, 577185.9261103459 5828157.316574594))
636;POLYGON ((577105.7882773683 5828056.999521608, 577120.4896232028 5828056.552948073, 577112.0936383702 5828058.83465419, 577105.7882773683 5828056.999521608))
637;POLYGON ((577083.534812715 5828314.473286167, 577080.4328145344 5828297.691403453, 577080.956460284 5828296.275588462, 577083.534812715 5828314.473286167))
638;POLYGON ((577200.5499501397 5827500.702507921, 577166.6495290025 5827500.878971441, 577168.9999692158 5827498.346081982, 577200.5499501397 5827500.702507921))
639;POLYGON ((577157.2970886389 5828100.691008813, 577195.5614180134 5828090.325728275, 577210.1806290187 5828130.642402271, 577157.2970886389 5828100.691008813))
640;POLYGON ((577212.5943573229 5827800.494464676, 577165.9559508868 5827762.686983062, 577173.7493695724 5827751.406343422, 577212.5943573229 5827800.494464676))
641;POLYGON ((576943.177130705 5827858.624739177, 576962.2640318999 5827840.445791834, 576971.4162399302 5827852.104991074, 576943.177130705 5827858.624739177))
642;POLYGON ((577215.9710768433 5828275.600666652, 577225.8779378373 5828273.287406558, 577217.3280939518 5828278.036380429, 577215.9710768433 5828275.600666652))
643;POLYGON ((577026.7428974289 5827987.011298372, 577029.8176785766 5827986.499468904, 577028.1439156242 5827995.427821068, 577026.7428974289 5827987.011298372))
644;POLYGON ((577105.7882773683 5828056.999521608, 577131.2887914337 5828050.526494262, 577120.4896232028 5828056.552948073, 577105.7882773683 5828056.999521608))
645;POLYGON ((577239.9856520196 5827551.112940939, 577223.7674030077 5827584.845296038, 577180.164720727 5827546.028794774, 577239.9856520196 5827551.112940939))
646;POLYGON ((577183.620144009 5827724.426921025, 577173.193797234 5827743.687517605, 577161.9792152115 5827724.496698823, 577183.620144009 5827724.426921025))
647;POLYGON ((577159.5272632816 5827932.484673248, 577172.7886571825 5827925.863037554, 577176.3443464665 5827968.385688211, 577159.5272632816 5827932.484673248))
648;POLYGON ((577066.630520189 5827473.789195738, 577062.5914040934 5827473.858984061, 577062.5258625484 5827469.852733984, 577066.630520189 5827473.789195738))
649;POLYGON ((577148.0539795831 5827858.918913115, 577152.7968524457 5827885.917803265, 577137.1681328034 5827894.004069493, 577148.0539795831 5827858.918913115))
650;POLYGON ((577025.2064587255 5827422.147309069, 577039.1264784465 5827432.26857004, 577027.3983342146 5827433.107203095, 577025.2064587255 5827422.147309069))
651;POLYGON ((577173.6891710816 5827547.205943182, 577175.9159573789 5827559.790806051, 577165.1801876228 5827559.587845732, 577173.6891710816 5827547.205943182))
652;POLYGON ((577328.9196576462 5828305.179412234, 577387.8901545777 5828229.090650578, 577400.2740343517 5828214.545412905, 577328.9196576462 5828305.179412234))
653;POLYGON ((576999.2358169997 5827613.443111548, 577060.4322106343 5827615.898862405, 576999.7270582082 5827620.1039628275, 576999.2358169997 5827613.443111548))
654;POLYGON ((577024.7350766198 5827415.4083028715, 577034.1109095224 5827414.755671859, 577024.8359038727 5827416.856808164, 577024.7350766198 5827415.4083028715))
655;POLYGON ((577059.6072734878 5827830.977172117, 577062.7399852021 5827835.532461935, 577020.5079410058 5827858.530576227, 577059.6072734878 5827830.977172117))
656;POLYGON ((577293.7129003489 5827549.503918692, 577361.2858162931 5827569.498154162, 577353.4872950284 5827574.637086978, 577293.7129003489 5827549.503918692))
657;POLYGON ((577348.063027732 5828131.555556494, 577325.0962996089 5828137.600284803, 577342.6580400356 5828094.688642955, 577348.063027732 5828131.555556494))
658;POLYGON ((577020.8953654557 5828114.959687476, 577035.4302912875 5828124.623418558, 577033.6750057457 5828129.390873885, 577020.8953654557 5828114.959687476))
659;POLYGON ((577055.2976227734 5827545.381685042, 577061.0006645964 5827545.927789032, 577052.715497841 5827550.581117578, 577055.2976227734 5827545.381685042))
660;POLYGON ((577348.1296477126 5828174.835308683, 577330.7383722275 5828154.789696366, 577334.6769776052 5828146.496706961, 577348.1296477126 5828174.835308683))
661;POLYGON ((577212.5985173278 5828008.109668342, 577220.3766206115 5828012.566058319, 577181.9087835446 5828030.40991549, 577212.5985173278 5828008.109668342))
662;POLYGON ((576971.4162399302 5827852.104991074, 576986.0579930715 5827834.4123746045, 576986.9764965244 5827858.669539283, 576971.4162399302 5827852.104991074))
663;POLYGON ((577283.2429419265 5827867.831332997, 577277.8729147902 5827857.822325036, 577283.4748562877 5827857.454798388, 577283.2429419265 5827867.831332997))
664;POLYGON ((577195.7414465303 5828200.672475645, 577199.8560665936 5828185.083757861, 577202.847168354 5828191.717402032, 577195.7414465303 5828200.672475645))
665;POLYGON ((577318.2470045716 5827809.753222733, 577280.4472903293 5827723.354320378, 577393.5049745801 5827750.688573013, 577318.2470045716 5827809.753222733))
666;POLYGON ((577273.7517713652 5827564.975395546, 577260.140296462 5827570.957084951, 577254.3620510764 5827562.7440105295, 577273.7517713652 5827564.975395546))
667;POLYGON ((577059.6072734878 5827830.977172117, 577020.5079410058 5827858.530576227, 577014.8756467041 5827842.776923912, 577059.6072734878 5827830.977172117))
668;POLYGON ((577023.6059095223 5828296.205265339, 577033.5561805735 5828270.083490165, 577069.6833155501 5828293.73906316, 577023.6059095223 5828296.205265339))
669;POLYGON ((577052.0977547789 5827707.019602785, 577058.6380735771 5827712.029156878, 577053.2695977417 5827715.627052612, 577052.0977547789 5827707.019602785))
670;POLYGON ((577082.3596598052 5827965.666748047, 577116.8035073022 5827967.767984336, 577086.0746240389 5827986.552516039, 577082.3596598052 5827965.666748047))
671;POLYGON ((577415.8192898092 5827529.831365921, 577401.8295917249 5827529.73208472, 577073.7728919556 5827359.920086147, 577415.8192898092 5827529.831365921))
672;POLYGON ((577169.3629710195 5827909.843661058, 577164.967262636 5827901.619145816, 577206.3488235517 5827897.733762962, 577169.3629710195 5827909.843661058))
673;POLYGON ((576963.8764710036 5827817.8441927135, 576967.3570231912 5827816.04971049, 576967.6826987566 5827817.842515994, 576963.8764710036 5827817.8441927135))
674;POLYGON ((577401.8295917249 5827529.73208472, 577084.4250045288 5827375.330210019, 577073.7728919556 5827359.920086147, 577401.8295917249 5827529.73208472))
675;POLYGON ((576958.6817310276 5827704.011747186, 576997.5177597261 5827708.261776343, 576977.44070839 5827713.56380195, 576958.6817310276 5827704.011747186))
676;POLYGON ((577194.7200227149 5827599.517056475, 577192.749229962 5827608.898182289, 577172.2515638405 5827576.020811253, 577194.7200227149 5827599.517056475))
677;POLYGON ((577214.1980335213 5828287.910953559, 577225.1194348168 5828281.842144586, 577226.2393118187 5828283.851337869, 577214.1980335213 5828287.910953559))
678;POLYGON ((576986.0579930715 5827834.4123746045, 577007.4263179798 5827830.543702803, 576996.3302177525 5827849.371325994, 576986.0579930715 5827834.4123746045))
679;POLYGON ((577075.4736648763 5827388.2615678245, 577057.6887874759 5827438.023975839, 577034.1109095224 5827414.755671859, 577075.4736648763 5827388.2615678245))
680;POLYGON ((577411.47179223 5827884.558649556, 577383.100715745 5827898.094045073, 577381.8986843503 5827883.734071054, 577411.47179223 5827884.558649556))
681;POLYGON ((577036.0863103606 5827925.374106079, 577044.5311452614 5827939.336423041, 577031.5976989472 5827952.0270342855, 577036.0863103606 5827925.374106079))
682;POLYGON ((577080.956460284 5828296.275588462, 577079.4478085772 5828295.717750238, 577083.0427987236 5828285.983942449, 577080.956460284 5828296.275588462))
683;POLYGON ((577216.705665441 5827814.711232438, 577208.9268872609 5827814.777415918, 577211.9472834615 5827808.427926297, 577216.705665441 5827814.711232438))
684;POLYGON ((577405.3869118434 5827561.362959527, 577382.2181725214 5827576.994566945, 577388.4000058229 5827564.420405896, 577405.3869118434 5827561.362959527))
685;POLYGON ((577088.102297316 5828005.742818254, 577116.8035073022 5827967.767984336, 577158.5217634751 5828013.296384445, 577088.102297316 5828005.742818254))
686;POLYGON ((577441.549380856 5827745.008225953, 577410.7924962507 5827748.715108878, 577438.5251545388 5827735.336617984, 577441.549380856 5827745.008225953))
687;POLYGON ((577066.3751161154 5828035.405750561, 577068.0719587571 5828032.628868348, 577070.7620585884 5828035.317988452, 577066.3751161154 5828035.405750561))
688;POLYGON ((577472.0956224143 5827978.007118337, 577433.2818365985 5827989.173729447, 577436.8413925639 5827970.194202451, 577472.0956224143 5827978.007118337))
689;POLYGON ((577438.293017056 5827608.078032213, 577430.375021806 5827610.066397733, 577428.9216006966 5827604.302539915, 577438.293017056 5827608.078032213))
690;POLYGON ((577053.2695977417 5827715.627052612, 577076.1569363824 5827723.731527974, 577075.4422375571 5827733.388403399, 577053.2695977417 5827715.627052612))
691;POLYGON ((576976.5510583771 5827506.869543829, 576976.8873294204 5827510.468409847, 576973.0331774636 5827510.83045712, 576976.5510583771 5827506.869543829))
